,Numero_linea_1,Catalogo_1,Clasificacion,Identificacion,Año,Dia,Fraccion_dia,Signo_derivada_1,Derivada_1,Signo_derivada_2,Derivada_2,Exponente,Signo_BSTAR,BSTAR,Exponente_BSTAR,Efemerides,Numero_elemento,Checksum_1,Numero_linea_2,Catalogo_2,Inclinacion,Ascencion,Excentricidad,Perigeo,Anomalia_media,Revoluciones_dia,Revoluciones_epoch,Checksum_2,Periodo,Semieje_mayor,Semieje_menor
3413,1,48404,U,21038B,23,334,.66687702,-,.00005956, ,00000,+0,-,38101,-3,0, 999,3,2,48404,53.0537,107.7345,0.0001444,111.2681,248.8462,15.06427091,14279.0,7,5735.4252665919,6925.2676036188,6925.2445173683
3414,1,48405,U,21038B,23,334,.59684836, ,.00006183, ,00000,+0, ,43335,-3,0, 999,7,2,48405,53.0539,108.0513,0.0001276,69.1416,290.971,15.06421341,14278.0,6,5735.4471586711,6925.2852260738,6925.2621397646
3415,1,48406,U,21038B,23,334,.59316856, ,.00003759, ,00000,+0, ,27103,-3,0, 999,3,2,48406,53.0545,108.0687,0.0001349,94.2934,265.8209,15.06410599,14278.0,8,5735.4880573301,6925.3181481848,6925.2950617658
3416,1,48407,U,21038B,23,334,.58918085,-,.00006005, ,00000,+0,-,38352,-3,0, 999,2,2,48407,53.0547,108.0844,0.0001546,92.8953,267.2213,15.0650176,14277.0,1,5735.140993131,6925.0387701309,6925.0156846433
3417,1,48408,U,21038B,23,334,.51945342, ,.00001533, ,00000,+0, ,12179,-3,0, 999,0,2,48408,53.0574,108.4028,0.0001433,56.7294,303.3833,15.06407287,14276.0,0,5735.5006674234,6925.3282988904,6925.3052124376
3418,1,48409,U,21038B,23,334,.67565615, ,.00001146, ,00000,+0, ,95867,-4,0, 999,5,2,48409,53.0536,112.6956,0.0001437,89.1231,270.9923,15.06393367,14272.0,9,5735.5536669726,6925.370961683,6925.347875088
3419,1,48410,U,21038B,23,334,.48122001, ,.00021059, ,00000,+0, ,14274,-2,0, 999,0,2,48410,53.0558,63.5712,0.0001242,88.5141,271.599,15.06427115,14339.0,0,5735.4251752167,6925.2675300645,6925.2444438143
3420,1,48411,U,21038B,23,333,.56941701, ,.00017151, ,00000,+0, ,11678,-2,0, 999,8,2,48411,53.0547,62.6652,0.000119,83.5357,276.5768,15.06390591,14332.0,6,5735.56423654,6925.3794698011,6925.3563831777
3421,1,48412,U,21038B,23,333,.52155396, ,.00010360, ,00000,+0, ,71318,-3,0, 999,5,2,48412,53.0561,63.3093,0.0001199,90.0702,270.0424,15.06410225,14273.0,5,5735.4894812932,6925.3192944281,6925.2962080053
3422,1,48423,U,21039A,23,334,.26192931, ,.00005836, ,00000,+0, ,54572,-3,0, 999,1,2,48423,34.9984,262.455,0.0006589,262.9194,97.0762,14.93512327,13998.0,3,5785.0208825227,6965.1332675109,6965.1100483632
3423,1,48424,U,21039B,23,334,.23917449, ,.00005910, ,00000,+0, ,55250,-3,0, 999,5,2,48424,34.9964,262.148,0.0005202,349.9105,10.1495,14.93531088,13998.0,4,5784.9482139471,6965.0749390123,6965.0517200591
3424,1,48425,U,21039C,23,334,.28375582, ,.00005565, ,00000,+0, ,52036,-3,0, 999,2,2,48425,34.9962,261.5636,0.0004679,279.5528,80.4649,14.93538611,14000.0,8,5784.9190749847,6965.051550128,6965.0283312527
3425,1,48426,U,21039D,23,334,.22087361, ,.00007685, ,00000,+0, ,67110,-3,0, 999,6,2,48426,35.0039,247.6072,0.0003842,28.2828,331.8087,14.96155672,14012.0,5,5774.8001506089,6956.9270466504,6956.9038548592
3426,1,48428,U,21040A,23,334,.12645876, ,.00013899, ,00000,+0, ,94926,-3,0, 999,9,2,48428,53.0547,315.1627,0.000169,114.2295,245.8871,15.06435197,14265.0,1,5735.3944047551,6925.2427607449,6925.2196745772
3427,1,48429,U,21040B,23,333,.29990402, ,.00006430, ,00000,+0, ,45004,-3,0, 999,1,2,48429,53.0547,288.8792,0.0002039,60.4279,299.6913,15.06412135,14166.0,4,5735.4822091897,6925.3134406238,6925.2903542205
3428,1,48430,U,21040C,23,334,.12921885, ,.00038507, ,00000,+0, ,25855,-2,0, 999,6,2,48430,53.0556,285.1574,0.0002009,80.7003,279.4213,15.06463386,14307.0,1,5735.2870838376,6925.1563702054,6925.1332843257
3429,1,48431,U,21040D,23,333,.14644032, ,.00020652, ,00000,+0, ,14012,-2,0, 999,9,2,48431,53.0546,284.5635,0.0001794,120.7632,239.3533,15.06401635,14171.0,3,5735.5221869498,6925.3456213761,6925.3225348655
3430,1,48432,U,21040E,23,334,.25550120, ,.00019877, ,00000,+0, ,13476,-2,0, 999,7,2,48432,53.0543,274.9802,0.0001627,123.5142,236.6002,15.06454071,14255.0,8,5735.3225473809,6925.1849174924,6925.1618315176
3431,1,48433,U,21040F,23,334,.13524229, ,.00014481, ,00000,+0, ,98805,-3,0, 999,2,2,48433,53.0544,280.4071,0.0002015,77.1894,282.9321,15.06437024,14246.0,7,5735.3874488948,6925.2371614751,6925.2140753261
3432,1,48434,U,21040G,23,334,.16614030, ,.00021519, ,00000,+0, ,14571,-2,0, 999,3,2,48434,53.0548,285.492,0.0001527,109.8252,250.2902,15.06451203,14224.0,2,5735.3334663572,6925.1937069901,6925.170620986
3433,1,48435,U,21040H,23,334,.17252276, ,.00002761, ,00000,+0, ,20401,-3,0, 999,3,2,48435,53.056,294.9664,0.0001892,78.6785,281.4416,15.06427208,14293.0,6,5735.4248211375,6925.2672450414,6925.2441587921
3434,1,48436,U,21040J,23,334,.16192638, ,.00013153, ,00000,+0, ,89956,-3,0, 999,5,2,48436,53.0552,310.0043,0.000146,95.7757,264.3399,15.06428207,14189.0,3,5735.4210176443,6925.2641833432,6925.2410971041
3435,1,48437,U,21040K,23,334,.14626871, ,.00007230, ,00000,+0, ,50358,-3,0, 999,8,2,48437,53.0566,320.0766,0.0001267,82.5411,277.5722,15.06413607,14258.0,9,5735.476604733,6925.3089292187,6925.2858428304
3436,1,48438,U,21040L,23,334,.12719913, ,.00016583, ,00000,+0, ,10799,-2,0, 999,2,2,48438,53.0546,309.8336,0.0001957,110.5668,249.5532,15.08065731,14272.0,5,5729.1932456225,6920.2501049948,6920.2270354708
3437,1,48439,U,21040M,23,334,.15456405, ,.00016730, ,00000,+0, ,11382,-2,0, 999,3,2,48439,53.0555,310.03,0.0001621,101.7491,258.368,15.06438407,14272.0,9,5735.3821834682,6925.2329229549,6925.20983682
3438,1,48440,U,21040N,23,334,.15087804, ,.00016550, ,00000,+0, ,11261,-2,0, 999,4,2,48440,53.0565,310.0473,0.0001717,74.2276,285.8903,15.06441626,14189.0,1,5735.3699279683,6925.2230576173,6925.1999715153
3439,1,48441,U,21040P,23,334,.14718805, ,.00017948, ,00000,+0, ,12194,-2,0, 999,4,2,48441,53.0572,310.0619,0.0001885,120.9202,239.1973,15.06439711,14272.0,0,5735.3772188232,6925.2289265542,6925.2058404326
3440,1,48442,U,21040Q,23,334,.14350423, ,.00009763, ,00000,+0, ,67281,-3,0, 999,7,2,48442,53.0557,310.0894,0.0001657,88.9146,271.2032,15.06431807,14272.0,7,5735.4073114044,6925.2531502246,6925.2300640223
3441,1,48443,U,21040R,23,333,.94078164, ,.00015053, ,00000,+0, ,10266,-2,0, 999,3,2,48443,53.0543,310.9979,0.0001736,72.7926,287.3253,15.06425645,14269.0,3,5735.4307719582,6925.2720352726,6925.2489490073
3442,1,48444,U,21040S,23,334,.13614003, ,.00014418, ,00000,+0, ,98413,-3,0, 999,9,2,48444,53.0553,310.1173,0.0001531,97.0612,263.0551,15.06427881,14272.0,8,5735.4222588237,6925.2651824555,6925.2420962131
3443,1,48445,U,21040T,23,334,.33148181, ,.00007984, ,00000,+0, ,55411,-3,0, 999,2,2,48445,53.0548,309.2457,0.0001377,100.6749,259.4395,15.06412479,14275.0,2,5735.4808994516,6925.3123863275,6925.2892999277
3444,1,48446,U,21040U,23,334,.12876711, ,.00040924, ,00000,+0, ,27463,-2,0, 999,3,2,48446,53.054,310.1554,0.0001803,113.9954,246.1223,15.06454531,14272.0,8,5735.3207960845,6925.1835077429,6925.1604217728
3445,1,48447,U,21040V,23,334,.32410942, ,.00018578, ,00000,+0, ,12611,-2,0, 999,5,2,48447,53.0538,309.2705,0.000164,117.3294,242.7862,15.06450899,14202.0,4,5735.3346237407,6925.194638654,6925.1715526467
3446,1,48448,U,21040W,23,334,.15825990, ,.00021077, ,00000,+0, ,14279,-2,0, 999,0,2,48448,53.0554,310.1043,0.0001725,75.2153,284.9027,15.06445586,14271.0,3,5735.3548513766,6925.2109213695,6925.187835308
3447,1,48449,U,21040X,23,334,.12139345, ,.00014743, ,00000,+0, ,10057,-2,0, 999,2,2,48449,53.054,310.1848,0.0001614,110.3404,249.7758,15.06431359,14272.0,3,5735.4090170663,6925.2545232326,6925.2314370257
3448,1,48450,U,21040Y,23,334,.12045589, ,.00003013, ,00000,+0, ,22101,-3,0, 999,2,2,48450,53.0558,310.2207,0.0001556,124.4404,235.6732,15.06407899,14272.0,3,5735.4983372933,6925.3264232138,6925.3033367672
3449,1,48451,U,21040Z,23,334,.11770266, ,.00002013, ,00000,+0, ,15397,-3,0, 999,7,2,48451,53.0557,310.2386,0.0001463,99.6962,260.4192,15.06408259,14272.0,7,5735.4969666294,6925.3253198751,6925.3022334322
3450,1,48452,U,21040A,23,334,.11401888, ,.00016527, ,00000,+0, ,11247,-2,0, 999,3,2,48452,53.0547,310.1879,0.0001646,114.2497,245.8664,15.0643614,14272.0,4,5735.3908145087,6925.2398706989,6925.2167845409
3451,1,48453,U,21040A,23,334,.11033339, ,.00014806, ,00000,+0, ,10098,-2,0, 999,7,2,48453,53.0552,310.2349,0.0001628,107.4585,252.6582,15.06435391,14272.0,8,5735.3936661463,6925.2421661859,6925.2190800202
3452,1,48454,U,21040A,23,333,.24414925, ,.00014504, ,00000,+0, ,99045,-3,0, 999,0,2,48454,53.0552,314.1231,0.0001545,90.1267,269.9899,15.06404246,14131.0,6,5735.5122457614,6925.3376190608,6925.3145325769
3453,1,48455,U,21040A,23,334,.36832919, ,.00014521, ,00000,+0, ,99031,-3,0, 999,6,2,48455,53.0558,309.0778,0.0001438,94.5247,265.5907,15.06452591,14208.0,2,5735.3281819939,6925.189453213,6925.166367223
3454,1,48456,U,21040A,23,334,.16562896, ,.00002057, ,00000,+0, ,15700,-3,0, 999,1,2,48456,53.0552,309.9804,0.0001666,109.0571,251.0598,15.06395819,14205.0,3,5735.5443310614,6925.3634466089,6925.3403600389
3455,1,48458,U,21040A,23,334,.17806744, ,.00016950, ,00000,+0, ,11530,-2,0, 999,0,2,48458,53.0553,315.019,0.0001516,92.8356,267.2807,15.06434696,14192.0,0,5735.3963121943,6925.2442961788,6925.221210006
3456,1,48459,U,21040A,23,334,.17073414, ,.00015746, ,00000,+0, ,10726,-2,0, 999,9,2,48459,53.0555,315.3164,0.000155,115.2012,244.9137,15.06436276,14198.0,4,5735.3902967217,6925.239453895,6925.2163677384
3457,1,48460,U,21040A,23,334,.12277702, ,.00011892, ,00000,+0, ,81534,-3,0, 999,6,2,48460,53.0546,315.1746,0.0001734,111.7526,248.3648,15.06424194,14187.0,4,5735.4362963716,6925.2764822573,6925.2533959772
3458,1,48461,U,21040A,23,334,.13752128, ,.00015272, ,00000,+0, ,10411,-2,0, 999,9,2,48461,53.0551,315.1116,0.0001618,100.561,259.5561,15.06429119,14265.0,0,5735.4175453907,6925.2613882824,6925.2383020526
3459,1,48462,U,21040A,23,334,.38588303, ,.00005024, ,00000,+0, ,35568,-3,0, 999,4,2,48462,53.0558,319.2807,0.0001656,116.6924,243.4235,15.06425438,14194.0,9,5735.4315600717,6925.2726696801,6925.2495834127
3460,1,48463,U,21040A,23,334,.19323824, ,.00009030, ,00000,+0, ,62390,-3,0, 999,3,2,48463,53.0553,319.8596,0.0002175,130.0717,230.0463,15.06425958,14259.0,7,5735.4295802702,6925.2710759998,6925.2479897377
3461,1,48464,U,21040A,23,334,.17207251, ,.00012526, ,00000,+0, ,85742,-3,0, 999,7,2,48464,53.0559,319.9608,0.0001918,76.0001,284.1201,15.06437333,14259.0,8,5735.3862724537,6925.2362144732,6925.2131283274
3462,1,48465,U,21040A,23,334,.11678205, ,.00018725, ,00000,+0, ,12711,-2,0, 999,5,2,48465,53.0554,320.2031,0.0001657,114.7577,245.3584,15.06444403,14258.0,5,5735.3593553097,6925.2145469147,6925.1914608411
3463,1,48466,U,21040A,23,334,.36742538, ,.00013808, ,00000,+0, ,94305,-3,0, 999,1,2,48466,53.0548,319.0848,0.0001497,83.5531,276.5628,15.06438806,14262.0,6,5735.3806643773,6925.2317001292,6925.2086139984
3464,1,48467,U,21040A,23,334,.19418680, ,.00013041, ,00000,+0, ,89192,-3,0, 999,8,2,48467,53.0553,319.8561,0.0001492,107.1071,253.0081,15.06435457,14259.0,8,5735.393414867,6925.2419639132,6925.2188777482
3465,1,48468,U,21040A,23,333,.37961050, ,.00018034, ,00000,+0, ,12260,-2,0, 999,0,2,48468,53.0542,323.5184,0.000166,82.8543,277.2635,15.06413786,14247.0,1,5735.4759232136,6925.3083806177,6925.2852942313
3466,1,48469,U,21040A,23,334,.12415240, ,.00013425, ,00000,+0, ,91766,-3,0, 999,8,2,48469,53.055,320.1757,0.0001517,86.5663,273.55,15.06430385,14258.0,1,5735.4127253614,6925.2575083013,6925.2344220845
3467,1,48470,U,21040A,23,334,.11952394, ,.00017179, ,00000,+0, ,11681,-2,0, 999,2,2,48470,53.0551,320.185,0.0001712,69.7411,290.3762,15.06441139,14258.0,5,5735.3717820899,6925.2245501343,6925.2014640273
3468,1,48471,U,21040A,23,334,.11309159, ,.00014251, ,00000,+0, ,97287,-3,0, 999,3,2,48471,53.0551,320.2092,0.0002173,129.2601,230.8581,15.06429466,14258.0,7,5735.4162242602,6925.2603248115,6925.2372385853
3469,1,48472,U,21040A,23,334,.16101645, ,.00014386, ,00000,+0, ,98197,-3,0, 999,9,2,48472,53.0546,320.004,0.0001488,109.5936,250.5214,15.06428514,14175.0,6,5735.4198488041,6925.2632424617,6925.2401562258
3470,1,48473,U,21040A,23,334,.13152813, ,.00015125, ,00000,+0, ,10311,-2,0, 999,3,2,48473,53.0552,320.1401,0.0001659,102.0517,258.0658,15.06435378,14258.0,2,5735.3937156407,6925.2422060275,6925.2191198617
3471,1,48474,U,21040A,23,334,.16470406, ,.00016145, ,00000,+0, ,10993,-2,0, 999,7,2,48474,53.0544,319.9918,0.0001599,95.3911,264.726,15.06432809,14258.0,7,5735.4034965127,6925.2500793479,6925.2269931558
3472,1,48475,U,21040A,23,334,.13521454, ,.00014171, ,00000,+0, ,96742,-3,0, 999,9,2,48475,53.0554,320.1262,0.0001718,84.4934,275.6251,15.06436182,14258.0,1,5735.3906546039,6925.2397419801,6925.2166558225
3473,1,48476,U,21040B,23,334,.15733059, ,.00012568, ,00000,+0, ,86049,-3,0, 999,5,2,48476,53.0543,320.0201,0.0001472,108.4459,251.669,15.06427417,14258.0,0,5735.4240254112,6925.2666045056,6925.2435182584
3474,1,48478,U,21040B,23,334,.14258559, ,.00013302, ,00000,+0, ,90942,-3,0, 999,7,2,48478,53.0549,320.0904,0.000168,114.3055,245.811,15.06432184,14191.0,2,5735.4058760603,6925.2519948145,6925.228908616
3475,1,48479,U,21040B,23,334,.13888901, ,.00016498, ,00000,+0, ,11231,-2,0, 999,9,2,48479,53.0548,320.1085,0.0001089,86.9996,273.1118,15.06424487,14258.0,7,5735.4351808276,6925.2755842785,6925.2524980014
3476,1,48480,U,21040B,23,334,.15177342, ,.00034225, ,00000,+0, ,23038,-2,0, 999,9,2,48480,53.0547,330.0381,0.0002572,132.7399,227.3807,15.06424945,14244.0,2,5735.4334370771,6925.2741806124,6925.25109434
3477,1,48481,U,21040B,23,333,.39715269, ,.00013782, ,00000,+0, ,94209,-3,0, 999,5,2,48481,53.0549,333.7216,0.0001752,91.4913,268.6277,15.06408391,14104.0,5,5735.4964640528,6925.3249153178,6925.3018288763
3478,1,48482,U,21040B,23,334,.16008898, ,.00004780, ,00000,+0, ,33942,-3,0, 999,0,2,48482,53.0542,330.0083,0.0001547,90.2269,269.8897,15.06420296,14161.0,6,5735.4511373365,6925.2884287755,6925.2653424556
3479,1,48483,U,21040B,23,334,.15640790, ,.00013003, ,00000,+0, ,88968,-3,0, 999,9,2,48483,53.056,330.03,0.0001604,76.9365,283.1803,15.06422281,14244.0,5,5735.4435797807,6925.2823451779,6925.2592588783
3480,1,48484,U,21040B,23,334,.30020291, ,.00009175, ,00000,+0, ,63488,-3,0, 999,0,2,48484,53.0556,329.7365,0.0001575,104.6657,255.4506,15.06350063,14246.0,9,5735.7185505691,6925.5036863993,6925.4805993618
3481,1,48485,U,21040B,23,334,.16377816, ,.00015938, ,00000,+0, ,10853,-2,0, 999,4,2,48485,53.0545,329.9871,0.0001043,82.9875,277.1233,15.06438849,14244.0,7,5735.3805006658,6925.231568346,6925.2084822156
3482,1,48486,U,21040B,23,334,.13433960, ,.00011643, ,00000,+0, ,79877,-3,0, 999,6,2,48486,53.0545,330.4744,0.000128,104.9565,255.1566,15.06422448,14243.0,0,5735.442943957,6925.2818333594,6925.2587470615
3483,1,48487,U,21040B,23,334,.37019017, ,.00013484, ,00000,+0, ,92151,-3,0, 999,1,2,48487,53.055,329.0639,0.000158,112.1706,247.9451,15.06435797,14248.0,3,5735.3921203985,6925.240921903,6925.2178357415
3484,1,48553,U,21041A,23,334,.08175646, ,.00025420, ,00000,+0, ,17167,-2,0, 999,1,2,48553,53.0558,260.3663,0.0001512,93.3924,266.7238,15.06455531,14046.0,2,5735.3169889221,6925.1804430726,6925.1573571127
3485,1,48554,U,21041B,23,334,.11024352, ,.00029748, ,00000,+0, ,20042,-2,0, 999,6,2,48554,53.0544,259.7638,0.0001794,130.8707,229.2437,15.06462631,14042.0,0,5735.2899582147,6925.158684011,6925.1355981236
3486,1,48555,U,21041C,23,334,.11769584, ,.00025695, ,00000,+0, ,17367,-2,0, 999,3,2,48555,53.0548,270.2048,0.0001272,89.0162,271.0973,15.06419888,14032.0,4,5735.4526907308,6925.2896792093,6925.2665928852
3487,1,48556,U,21041D,23,334,.10665683, ,.00006287, ,00000,+0, ,44045,-3,0, 999,8,2,48556,53.0554,270.2534,0.0001917,85.0133,275.1075,15.06409361,14032.0,5,5735.492770879,6925.3219424358,6925.2988560042
3488,1,48557,U,21041E,23,334,.11125354, ,.00030024, ,00000,+0, ,20230,-2,0, 999,1,2,48557,53.0543,260.2317,0.0001598,61.0096,299.1053,15.06454176,14046.0,0,5735.3221476283,6925.1845957017,6925.1615097279
3489,1,48558,U,21041F,23,334,.10756437, ,.00029238, ,00000,+0, ,19709,-2,0, 999,7,2,48558,53.0538,260.2428,0.0001618,50.5938,309.5194,15.06450948,14041.0,9,5735.3344371887,6925.1944884844,6925.1714024776
3490,1,48559,U,21041G,23,334,.08913936, ,.00020006, ,00000,+0, ,13561,-2,0, 999,8,2,48559,53.0544,260.4552,0.0001566,108.3802,251.7357,15.06455808,14045.0,4,5735.315934339,6925.1795941595,6925.1565082024
3491,1,48561,U,21041J,23,334,.09193454, ,.00029403, ,00000,+0, ,19823,-2,0, 999,4,2,48561,53.0549,230.5981,0.0001443,88.2013,271.9141,15.0644272,14083.0,6,5735.3657628615,6925.2197048203,6925.1966187295
3492,1,48562,U,21041K,23,334,.08543938, ,.00021540, ,00000,+0, ,14586,-2,0, 999,5,2,48562,53.055,260.3472,0.0001515,101.9197,258.1962,15.06448581,14041.0,4,5735.343448805,6925.2017426013,6925.1786565704
3493,1,48563,U,21041L,23,334,.03752462, ,.00012594, ,00000,+0, ,86194,-3,0, 999,9,2,48563,53.0548,260.5644,0.0001692,76.9736,283.1442,15.06440638,14045.0,1,5735.3736895141,6925.2260855581,6925.202999446
3494,1,48564,U,21041M,23,334,.09649669, ,.00032485, ,00000,+0, ,21863,-2,0, 999,2,2,48564,53.0546,260.2989,0.0001525,111.6485,248.4666,15.06457603,14041.0,0,5735.3091004978,6925.1740930866,6925.1510071478
3495,1,48565,U,21041N,23,333,.21037007, ,.00048265, ,00000,+0, ,32027,-2,0, 999,0,2,48565,53.0542,264.0679,0.0001846,115.2062,244.9118,15.06794734,13988.0,3,5734.0258795993,6924.1410933094,6924.1180108143
3496,1,48566,U,21041P,23,334,.11400896, ,.00034236, ,00000,+0, ,23023,-2,0, 999,0,2,48566,53.055,270.1912,0.0001604,84.5454,275.5718,15.06461908,14027.0,1,5735.2927107666,6925.1608997499,6925.1378138551
3497,1,48567,U,21041Q,23,334,.12876537, ,.00028369, ,00000,+0, ,19132,-2,0, 999,7,2,48567,53.0543,270.1516,0.0001868,73.4555,286.6639,15.06449037,14027.0,9,5735.3417127247,6925.200345102,6925.1772590757
3498,1,48568,U,21041R,23,334,.07438889, ,.00028624, ,00000,+0, ,19295,-2,0, 999,0,2,48568,53.0546,260.4012,0.0001617,122.6989,237.4156,15.06462697,14040.0,6,5735.2897069445,6925.1584817445,6925.1353958578
3499,1,48569,U,21041S,23,334,.03383925, ,.00015932, ,00000,+0, ,10857,-2,0, 999,0,2,48569,53.0549,260.5769,0.0001641,126.3854,233.7286,15.0641263,14040.0,4,5735.4803245376,6925.3119235404,6925.2888371422
3500,1,48570,U,21041T,23,334,.15455913, ,.00029818, ,00000,+0, ,20100,-2,0, 999,2,2,48570,53.0542,270.0368,0.0001811,71.2806,288.8379,15.06441268,14027.0,2,5735.371290957,6925.2241547858,6925.2010686802
3501,1,48571,U,21041U,23,334,.09558649, ,.00016579, ,00000,+0, ,11280,-2,0, 999,5,2,48571,53.0543,270.3032,0.0001845,51.5861,308.5294,15.06441259,14027.0,0,5735.371325222,6925.2241823682,6925.2010962625
3502,1,48572,U,21041V,23,334,.09189929, ,.00026742, ,00000,+0, ,18049,-2,0, 999,0,2,48572,53.0543,270.3157,0.0001509,88.5311,271.5851,15.06451409,14027.0,2,5735.3326820779,6925.1930756654,6925.1699896634
3503,1,48573,U,21041W,23,334,.07071026, ,.00029439, ,00000,+0, ,19841,-2,0, 999,4,2,48573,53.0545,260.4165,0.0001522,97.0187,263.0975,15.06454402,14045.0,4,5735.3212872088,6925.1839030856,6925.1608171141
3504,1,48574,U,21041X,23,334,.04030584, ,.00018890, ,00000,+0, ,12823,-2,0, 999,8,2,48574,53.0528,230.6378,0.0001654,75.7163,284.4009,15.06439529,14081.0,2,5735.3779117409,6925.2294843337,6925.2063982103
3505,1,48575,U,21041Y,23,333,.92329616, ,.00022622, ,00000,+0, ,15304,-2,0, 999,7,2,48575,53.0543,221.3934,0.0001722,111.0283,249.089,15.06456159,14100.0,3,5735.3145980267,6925.1785184614,6925.1554325079
3506,1,48576,U,21041Z,23,333,.12758105, ,.00025266, ,00000,+0, ,17087,-2,0, 999,6,2,48576,53.0533,239.651,0.0001206,94.1712,265.9415,15.06407456,14022.0,9,5735.5000239723,6925.3277809339,6925.3046944828
3507,1,48577,U,21041A,23,334,.91667824, ,.00000503, ,00000,+0, ,52708,-4,0, 999,0,2,48577,53.0548,256.0647,0.0001406,95.2952,140.5349,15.06379895,14059.0,9,5735.6049617218,6925.4122520457,6925.389165313
3508,1,48578,U,21041A,23,334,.09287569, ,.00026202, ,00000,+0, ,17708,-2,0, 999,7,2,48578,53.0552,260.8259,0.0001233,99.5672,260.5457,15.06412481,14045.0,8,5735.4808918368,6925.3123801978,6925.289293798
3509,1,48579,U,21041A,23,334,.11861798, ,.00032129, ,00000,+0, ,21625,-2,0, 999,1,2,48579,53.0536,260.1989,0.0001645,67.7065,292.4099,15.06460046,14046.0,1,5735.299799647,6925.1666061285,6925.1435202147
3510,1,48580,U,21041A,23,334,.01955925, ,.00021880, ,00000,+0, ,14813,-2,0, 999,1,2,48580,53.0545,235.6518,0.0001374,95.7289,264.3856,15.06448571,14080.0,2,5735.343486877,6925.2017732482,6925.1786872172
3511,1,48581,U,21041A,23,334,.84245138,-,.00000641, ,00000,+0,-,24104,-4,0, 999,1,2,48581,53.0536,221.9643,0.000149,108.336,251.7791,15.06410326,14107.0,5,5735.4890967469,6925.3189848811,6925.2958984593
3512,1,48582,U,21041A,23,334,.09422200, ,.00020876, ,00000,+0, ,14145,-2,0, 999,8,2,48582,53.0532,225.4726,0.0001701,68.8975,291.2195,15.06445534,14094.0,1,5735.3550493516,6925.2110807341,6925.187994672
3513,1,48583,U,21041A,23,334,.09926970, ,.00024776, ,00000,+0, ,16739,-2,0, 999,6,2,48583,53.055,270.2851,0.0001489,111.7618,248.3529,15.06454789,14032.0,2,5735.3198138361,6925.1827170577,6925.1596310902
3514,1,48584,U,21041A,23,334,.13981657, ,.00028170, ,00000,+0, ,18998,-2,0, 999,6,2,48584,53.0541,270.1046,0.0001693,74.4534,285.6642,15.06453242,14027.0,4,5735.3257035242,6925.1874581079,6925.1643721246
3515,1,48585,U,21041A,23,334,.15087180, ,.00026864, ,00000,+0, ,18128,-2,0, 999,0,2,48585,53.0539,270.0514,0.0001512,109.8448,250.2704,15.06455785,14027.0,9,5735.3160219037,6925.1796646469,6925.1565786896
3516,1,48586,U,21041A,23,334,.14349901, ,.00025142, ,00000,+0, ,16987,-2,0, 999,1,2,48586,53.0534,270.0868,0.0001701,132.0739,228.0395,15.0644516,14027.0,3,5735.3564732486,6925.212226933,6925.1891408671
3517,1,48587,U,21041A,23,334,.14719401, ,.00018478, ,00000,+0, ,12548,-2,0, 999,1,2,48587,53.056,270.0684,0.0002017,87.5693,272.5527,15.06438787,14027.0,1,5735.3807367149,6925.2317583589,6925.2086722279
3518,1,48588,U,21041A,23,334,.19602977, ,.00031648, ,00000,+0, ,21309,-2,0, 999,5,2,48588,53.0542,259.8905,0.0002005,61.8756,298.2436,15.06454172,14047.0,7,5735.322162857,6925.1846079604,6925.1615219866
3519,1,48589,U,21041A,23,334,.18864664, ,.00029884, ,00000,+0, ,20136,-2,0, 999,4,2,48589,53.0532,259.8848,0.0001826,123.1892,236.9272,15.06455977,14047.0,7,5735.3152909293,6925.1790762307,6925.1559902753
3520,1,48591,U,21041A,23,334,.12602346, ,.00041149, ,00000,+0, ,27612,-2,0, 999,2,2,48591,53.0542,260.3672,0.00014,86.5498,273.5651,15.0645539,14041.0,6,5735.3175257317,6925.1808751909,6925.1577892295
3521,1,48592,U,21041A,23,334,.13615796, ,.00027857, ,00000,+0, ,18790,-2,0, 999,4,2,48592,53.0548,270.3512,0.0001418,133.2512,226.8596,15.06451988,14017.0,4,5735.3304777211,6925.1913012147,6925.1682152186
3522,1,48593,U,21041A,23,334,.05504136, ,.00028826, ,00000,+0, ,19438,-2,0, 999,8,2,48593,53.0543,270.4841,0.0001784,73.5301,286.5884,15.06446032,14016.0,0,5735.3531533614,6925.2095545126,6925.1864684556
3523,1,48594,U,21041A,23,334,.01726901, ,.00021901, ,00000,+0, ,14829,-2,0, 999,7,2,48594,53.0534,240.7418,0.0001455,82.224,277.8914,15.06443253,14073.0,7,5735.3637336115,6925.2180713292,6925.1949852438
3524,1,48595,U,21041A,23,334,.10295910, ,.00017703, ,00000,+0, ,12031,-2,0, 999,7,2,48595,53.055,270.2709,0.0002033,75.2881,284.8333,15.06438757,14114.0,5,5735.3808509323,6925.2318503008,6925.2087641695
3525,1,48596,U,21041A,23,334,.05872820, ,.00030372, ,00000,+0, ,20464,-2,0, 999,9,2,48596,53.0549,270.4672,0.0001686,76.5484,283.5693,15.06448717,14032.0,2,5735.3429310266,6925.2013258032,6925.1782397737
3526,1,48597,U,21041A,23,334,.06609803, ,.00015457, ,00000,+0, ,10532,-2,0, 999,2,2,48597,53.054,270.4352,0.0001521,133.7421,226.3694,15.06439597,14113.0,6,5735.3776528486,6925.2292759326,6925.2061898099
